,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16,Region_17,Region_18,Region_19,Region_20,Region_21,Region_22,Region_23,Region_24,Region_25,Region_26,Region_27,Region_28,Region_29,Region_30,Region_31,Region_32,Region_33,Region_34,Region_35,Region_36,Region_37,Region_38,Region_39,Region_40,Region_41,Region_42,Region_43,Region_44,Region_45,Region_46,Region_47
CP_40,112.25508698809668,103.56435643639688,102.57287939343675,100.8071542032049,89.99887770282619,94.72569356357852,81.30789503618956,103.04256490976088,95.15538853059219,94.63997270214419,88.37515869749402,70.02451516236633,62.00320034147346,47.09776065133402,51.850746659670335,96.45190256449118,94.19703241038638,72.06125112355427,69.76463363484042,59.83947743874128,74.92090917420347,60.22162951096242,48.388202253784456,35.316537093572,38.77915272774229,98.57409937997464,34.656155927775444,24.411253503393027,45.059032837738755,34.368543629180586,24.52003710228166,62.25324880665697,43.33665061818557,42.293615551113035,67.64570053579507,49.64020964028501,34.82228233807423,37.41136876386418,93.34899959035027,83.27877099683174,37.731283850744475,44.367006822834604,72.22554020184258,56.87415315991299,52.91157139218263,90.27970417670635,50.80921294415974
CP_41,80.0130320388522,92.61782902475434,70.33082444419227,70.65565450763262,63.17750727428789,83.77916615193597,70.36136762454701,92.09603749811835,84.20886111894966,62.39791775289972,56.13310374824954,59.07798775072377,51.05667292983091,36.15123323969147,40.904219248027786,64.2098476152467,67.37566198184808,45.23988069501597,37.522578685595946,27.597422489496804,63.97438176256094,61.484982435017514,61.70194173074377,24.370009681929453,28.315742509530367,66.33204443073016,13.447555831832778,32.1922941656186,14.349388397172532,24.30029042816595,45.85807943701968,30.011193857412493,11.0945956689411,10.051560601868562,40.018823841084114,22.013332945574057,48.136021815033544,55.65878217789392,61.1069446411058,51.74774429169277,43.574008463908136,59.09117558931652,44.598663507131626,36.42094648181337,71.15898480621236,62.652827481995395,65.53338171064165
CP_42,115.34287042549079,92.61580665921798,97.84899678306351,94.59958518362076,83.79130868324205,83.77714378639962,75.10032601660544,78.54221340011726,70.65503702094857,97.7277561395383,91.46294213488811,57.50146405504564,55.795631321889324,40.890191631749886,39.32769555234965,93.01870725951457,87.98946339080224,65.85368210397013,72.85241707223452,58.3822330618806,50.42055766455986,35.32690247972145,23.49347522254348,29.108968073987867,25.31774550400138,101.66188281736873,29.694584613437932,10.949846279652114,47.48917076851198,32.583538775619544,11.025749766765813,65.34103224405106,46.42443405557967,46.83226860191694,65.86069568223402,47.85520478672397,9.92755530683326,12.516641732623208,96.43678302774437,81.49376614327069,36.023551647880424,38.357736397299135,70.44053534828154,55.16642095704894,28.016844360941654,88.49469932314531,44.79994251862426
CP_43,87.7332358366845,111.98453860263672,78.05102824202456,78.3758583054649,80.57462030069152,103.14587572981834,89.72807720242939,125.67332018945744,117.78614381028875,70.11812155073201,63.85330754608182,87.99492168596134,70.42338250771328,62.48657694603115,74.48150193936688,71.93005141307898,76.95929528179131,62.6369937214196,45.24278248342823,44.99453551590044,97.55166445390003,95.0622651263566,95.27922442208288,57.94729237326855,61.89302520086947,60.148123431782,47.02483852317188,65.7695768569577,45.70092972816585,50.44999823928019,72.00778724813392,23.827272858464323,33.92576158145251,41.40363487246307,28.708947198158786,35.17833222817577,81.71330450637265,87.48977921772732,54.923023642157624,39.32770147158756,64.44294509832558,81.9793431722679,45.71273206553269,45.30007578915706,102.98998184604577,54.10361620832291,88.42154929359303
CP_44,149.13794431577838,112.12435220448668,131.64407067335114,128.39465907390837,117.58638257352968,103.28568933166832,101.05027335397034,94.10630821112589,86.2191318319572,131.5228300298259,125.25801602517573,77.01000960031433,89.59070521217693,74.6852655220375,71.4717604777198,126.8137811498022,121.78453728108987,99.64875599425775,106.64749096252214,92.17730695216821,65.98465247556848,50.89099729073007,39.0575700335521,62.904041964275486,59.112819394289,135.45695670765636,63.48965850372555,44.74492016993973,81.28424465879961,66.37861266590717,44.82082365705343,99.13610613433869,80.21950794586729,80.62734249220456,99.65576957252165,81.65027867701158,33.702173664857234,31.481263953654754,130.23185691803198,115.28884003355832,69.81862553816805,72.15281028758676,104.23560923856914,88.96149484733657,45.766055672477144,122.28977321343291,74.34238635148725
CP_45,73.54840904614304,103.64047431500993,63.8662014514831,64.19103151492344,72.23055601306474,94.80181144219156,81.38401291480261,119.54630958515666,111.65913320598797,55.93329476019055,49.66848075554037,79.65085739833457,62.079318220086506,54.14251265840437,68.35449133506611,57.74522462253753,62.77446849124986,54.29292943379282,31.05795569288677,36.65047122827366,91.42465384959925,88.93525452205584,93.54327959744697,56.21134754863266,60.15708037623357,33.227750329662506,45.288893698535986,64.0336320323218,40.565115549290304,40.89205223634661,62.449841245200346,9.64244606792286,28.55904425639425,37.582158568947676,7.614895329732127,25.620386225242186,79.97735968173674,77.93183321479374,28.002650540038136,12.094104366357413,51.73358290003563,69.26998097397797,24.618680197106038,32.59071359086711,93.43203584311219,26.870019103092766,75.7121870953031
CP_46,80.36444500897531,137.24837863082357,83.31622288657424,83.64105295001457,105.8384603288784,128.4097157580052,114.99191723061627,153.15421390097032,145.26703752180163,62.74933072302283,45.236751423793166,113.25876171414822,95.68722253590016,87.75041697421803,101.96239565087977,77.19524605762867,82.224489926341,87.90083374960648,63.84727648644676,70.25837554408731,125.03255816541292,122.5431588378695,127.15118391326064,89.81925186444633,93.76498469204724,17.37969938966759,78.89679801434966,97.64153634813547,79.15272854659813,79.47966523365443,101.03745424250816,43.25035038373652,62.166948572207914,76.09032867875122,46.20250832703996,64.20799922255001,113.58526399755041,116.51944621210156,12.15459960004322,34.40236099648184,90.32119589734346,107.85759397128578,63.20629319441387,71.17832658817494,132.01964884042,45.476836919767074,114.29980009261091
CP_47,89.53646045410294,99.75506259082175,79.854252859443,80.17908292288334,72.70093568953861,90.91639971800338,77.49860119061442,99.23327106418576,91.34609468501706,71.92134616815045,65.65653216350027,66.21522131679119,58.19390649589832,43.28846680575888,48.0414528140952,73.73327603049742,76.8990903970988,54.76330911026669,47.04600710084667,37.12085090474753,71.11161532862835,68.62221600108492,68.83917529681118,31.507243247996865,35.452976075597775,75.85547284598088,20.584789397900188,39.32952773168601,2.7902032428261334,17.920214881507338,39.47800389036107,39.53462227266321,20.618024084191823,6.694643977648524,35.481617941138545,17.476127045628488,55.27325538110095,54.95999585995446,70.63037305635652,51.11468840217522,37.193932917249526,52.711100042657904,40.06145760718606,31.883740581867798,70.46019848827291,58.115621582049826,59.15330616398303
CP_48,84.49304677400984,99.0674403113907,74.81083917934991,75.13566924279024,67.65752200944553,90.22877743857234,76.81097891118338,100.53856646119159,92.6513900820229,66.87793248805735,60.61311848340718,67.52051671379701,57.506284216467286,44.593762202764715,49.34674821110103,68.68986235040434,71.85567671700572,49.71989543017361,42.002593420753584,32.07743722465444,72.41691072563418,69.92751139809076,68.67451352690499,32.8125386450027,36.75827147260361,69.69736723912084,21.89008479490602,40.634823128691835,4.095498639831966,12.597499528741958,34.155288537595695,34.49120859257013,15.574610404098735,1.6512302975554336,28.85472157972621,10.849230684216153,55.10859361119476,49.63728050718909,64.47226744949647,44.48779204076288,31.87121756448414,47.388384689892526,33.43456124577372,25.256844220455463,65.13748313550754,51.48872522063749,53.83059081121766
CP_49,103.32631645230575,133.41838172117266,93.6441088576458,93.96893892108613,102.00846341922745,124.57971884835429,111.16192032096534,148.67379820823595,140.78662182906726,85.71120216635326,79.44638816170307,109.42876480449729,91.85722562624923,83.92042006456708,97.4819799581454,87.52313202870023,92.55237589741256,84.07083683995553,60.835863099049476,66.42837863443637,120.55214247267855,118.06274314513513,108.63468107209567,80.94777039204708,84.89350321964798,59.117539063705415,70.0253165419504,88.77005487573622,52.230730386876346,52.55766707393265,74.11545608278638,39.420353474085566,58.336951662556956,49.24777340653372,26.424526895352656,37.28600106282823,95.06876115638545,89.59744805237978,53.89243927408104,29.53304032955862,56.95060329444698,74.48700136838931,31.89462861346345,37.80773398527847,105.09765068069822,34.075470784185235,80.92920748971444
CP_50,97.22117779422439,127.3132430630913,87.53897019956446,87.8638002630048,95.90332476114611,118.47458019027293,105.05678166288398,143.21907833323803,135.33190195406934,79.6060635082719,69.02021514999633,103.32362614641593,85.75208696816787,77.81528140648574,92.02726008314748,81.41799337061889,86.44723723933122,77.96569818187419,54.73072444096813,60.32323997635502,115.09742259768063,112.60802327013721,116.56590574753812,79.88411629671403,83.82984912431493,41.16316311587075,68.96166244661735,87.70640078040317,60.161955062318796,60.4888917493751,82.04668075822883,33.31521481600422,52.23181300447561,57.17899808197617,27.21173484276062,45.21722573827068,102.9999858318279,97.52867272782223,35.93806332624638,11.57866438172395,66.39337176694856,83.92976984089088,30.691572100078098,47.25050245778005,113.02887535614067,12.637408125214327,90.37197596221601
CP_51,91.53671397045095,119.40046997639044,81.85450637579102,82.17933643923135,87.99055167444524,110.56180710357206,97.14400857618311,121.41028476425738,113.52310838508869,73.92159968449846,67.65678567984828,88.39223501686283,77.839313881467,65.46548050583053,70.21846651416683,75.73352954684545,80.76277341555777,70.05292509517332,49.04626061719469,52.41046688965415,93.28862902869997,90.79922970115656,81.3711676281171,53.68425694806851,57.62998977566942,55.27424337922972,42.761803097971836,61.506541431757654,24.967216942897778,25.294153629954078,46.85194263880781,27.63075099223078,35.90764006909845,21.98425996255515,14.431597719835082,10.022487618849658,67.80524771240688,62.33393460840121,50.04914358960535,30.064668180871756,29.687089850468414,47.22348792441075,12.56284294270791,10.5442205412999,77.83413723671966,30.61700691757168,53.665694045735876
CP_52,138.46339695543247,113.35637015390347,120.96952331300523,117.72011171356247,106.91183521318376,104.51770728108511,98.22085254654712,95.33832616054268,87.45114978137399,120.84828266947999,114.58346866482981,78.24202754973112,78.91615785183102,64.01071816169159,62.44822208229135,116.13923378945628,111.10998992074396,88.97420863391184,95.97294360217622,81.5027595918223,67.21667042498527,52.12301524014686,40.2895879829689,52.22949460392957,48.43827203394308,121.76346834177471,52.81511114337963,34.07037280959381,62.773677414446816,47.64366577576561,26.08587676691188,88.46155877399276,69.54496058552137,61.892395602063004,80.92082268238009,62.915331786870034,26.72366806725868,10.603884797318491,116.53836855215035,96.55389314341676,51.08367864802649,45.2582146359149,85.5006623484276,70.22654795719501,10.239677835579664,103.55482632329137,38.81600851458977
CP_53,149.25274505140908,126.94992862083612,132.18311874468165,128.93370714523888,118.12543064486019,118.11126574801776,109.43444797822356,112.9364037441274,105.04922736495871,131.6376307654566,125.3728167608064,91.83558601666377,90.12975328350745,75.22431359336802,73.66181751396779,127.35282922113271,122.32358535242038,100.18780406558827,106.76229169815281,92.71635502349874,84.81474800856999,69.72109282373158,57.88766556655362,63.44309003560601,59.651867465619524,126.28200131466635,64.02870657505608,45.28396824127026,67.29221038733847,52.16219874865726,30.604409739803526,98.63850892766743,80.33430868149796,66.41092857495465,85.43935565527173,67.43386475976168,44.3217456508434,31.882465244771726,121.05690152504198,101.07242611630839,45.873778382421364,48.72597948987506,81.57557804929183,65.01664769158988,29.701451741038458,99.6297420241556,51.777086786880005
CP_54,106.6451086422446,121.21950217962547,96.96290104758465,97.28773111102498,89.80958387768027,112.38083930680709,98.96304077941814,122.6906283294263,114.80345195025761,89.02999435629211,82.76518035164192,89.67257858203175,79.65834608470203,66.74582407099945,71.49881007933575,90.84192421863908,94.00773858524046,71.87195729840835,64.15465528898832,54.22949909288918,94.56897259386889,92.07957326632548,81.41227871944517,54.96460051323743,58.91033334083834,84.00755469501787,44.042146663140755,61.5726122316026,26.247560508066705,25.335264721282133,46.89305373013587,56.36406230801894,37.726672272333474,23.80329216579017,43.16490903562324,25.198887516117676,67.84635880373494,62.375045699729256,78.78245490539351,58.79797949665991,36.918784402114845,54.455182476057175,41.296154258496074,27.81114593527645,77.8752483280477,59.35031823335984,60.8973885973823
CP_55,114.69747980306161,110.79509207339657,105.01527220840167,105.340102271842,97.86195503849729,101.95642920057821,93.27961143078403,104.01753635924707,96.13035998007838,97.08236551710912,90.81755151245893,75.68074946922422,73.97491673606793,59.06947704592849,57.506980966528246,98.8942953794561,102.06010974605748,79.92432845922536,72.20702644980534,62.2818702537062,75.89588062368966,60.802225438851245,48.96879818167328,47.28825348816647,43.49703091817998,91.7267360663189,47.87387002761653,29.129131693830715,32.73694513899101,17.606933500309804,14.449573192363987,64.08324367931998,45.7790434331505,31.855663326607196,50.88409040692428,32.87859951141422,35.402878265963054,29.93156516195738,86.50163627669454,66.51716086796095,10.54822868875063,17.183951660840762,46.2500283556211,29.691097997919144,45.43176779027583,64.30419233048487,23.626157782165894
CP_56,145.3335505834342,138.27704058093425,135.65134298877427,135.97617305221462,128.4980258188699,129.4383777081159,120.76155993832171,131.49948486678474,123.61230848761605,127.71843629748172,121.45362229283154,103.1626979767619,101.4568652436056,86.55142555346617,84.98892947406593,129.5303661598287,132.69618052643008,110.56039923959797,102.84309723017795,92.91794103407881,103.37782913122733,88.28417394638892,76.45074668921096,74.77020199570416,70.97897942571765,114.12910635377646,75.35581853515421,56.61108020136839,63.37301591936361,48.243004280682406,41.93152169990166,86.48561396677755,76.4151142135231,62.4917341069798,73.28646069438184,62.71825596948618,62.884826773500734,57.413513669495046,108.9040065641521,88.91953115541851,29.167773124078355,14.599535069368331,64.86957279094882,48.31064243324687,43.937476481355134,82.92373676581259,15.36114580234503
CP_57,105.74905370298792,135.84111897185483,96.06684610832798,96.39167617176832,104.43120066990963,127.00245609903645,113.5846575716475,145.6132802919634,137.7261039127947,88.13393941703544,81.86912541238526,111.85150205517945,94.27996287693139,86.34315731524926,94.42146204187287,89.9458692793824,94.97511314809474,86.49357409063771,63.25860034973166,68.85111588511855,117.49162455640601,115.0022252288626,105.57416315582316,77.88725247577455,81.83298530337545,56.54374019137464,66.96479862567787,85.70953695946369,49.17021247060382,49.497149157660125,71.05493816651386,41.84309072476775,60.11063559680449,46.187255490261194,28.643937452372047,34.2254831465557,92.00824324011293,86.53693013610726,51.318640401750265,26.95924145722784,47.341952251868605,64.87835032581094,11.640152584998138,28.19908294270009,99.89688712614617,12.183326720492492,71.32055644713607
CP_58,123.95471521137105,154.0467804802379,114.27250761671111,114.59733768015144,122.63686217829274,145.20811760741955,131.7903190800306,159.7054616524766,151.8182852733079,106.33960092541857,100.07478692076837,126.68741190508203,112.48562438531451,103.76065739404974,108.51364340238605,108.15153078776554,113.18077465647787,104.69923559902082,81.46426185811478,87.05677739350166,131.5838059169192,121.40795586751346,109.5745286103355,91.97943383628773,95.92516666388863,86.76064645839675,81.05697998619105,89.73486212249294,63.262393831117,63.589330518173306,75.05530362102621,60.048752233150864,74.20281695731768,60.279436850774374,46.849598960755166,48.31766450706888,96.00860869462528,90.5372955906196,81.53554666877238,57.17614772424995,50.0575017399116,67.59389981385394,29.845814093381257,35.76018146959984,102.61243661418916,42.4002329875146,74.03610593517907
CP_59,172.8484727823083,147.7414459807793,155.35459913988106,152.1051875404383,141.2969110400596,138.90278310796094,132.60592837342296,129.7234019874185,121.83622560824982,155.23335849635583,148.96854449170564,112.62710337660695,113.30123367870685,98.39579398856742,96.83329790916719,150.52430961633212,145.49506574761978,123.35928446078768,130.35801942905204,115.88783541869813,101.6017462518611,86.50809106702269,74.67466380984473,86.6145704308054,82.82334786081891,156.14854416865055,87.20018697025546,68.45544863646964,97.15875324132266,82.02874160264145,60.470952593787715,122.8466346008686,103.9300364123972,96.27747142893884,115.30589850925591,97.30040761374586,61.108743894134506,44.98896062419432,150.92344437902617,130.9389689702926,83.56538653271178,66.02898845876946,119.26718619958226,102.7082558418803,32.48485382091725,137.32135017444602,59.58678233744433
CP_60,136.65192516164106,128.4479992093046,126.96971756698113,127.29454763042148,119.62350123332868,119.60933633648625,110.93251856669205,121.6704434951551,113.7832671159864,119.03681087568857,112.7719968710384,93.33365660513226,91.62782387197595,76.72238418183652,75.15988810243628,120.84874073803556,123.82165594088887,101.68587465405676,94.1614718083848,84.23631561228567,93.54878775959769,78.45513257475928,66.62170531758132,64.9411606240745,61.14993805408801,107.26822500137912,65.52677716352457,46.782038829738745,54.69139049757046,39.561378858889256,32.102480328272016,79.6247326143802,67.73348879172995,53.81010868518665,66.4255793419845,54.83304486999368,53.05578540187109,47.03606442206132,102.04312521175476,82.05864980302117,22.306891771681016,4.770493697738687,58.00869143855148,41.44976108084953,31.535861793742875,76.06285541341525,2.959531114732771
CP_61,138.9682085715288,169.0602738403957,129.28600097686888,129.6108310403092,137.6503555384505,160.22161096757733,146.80381244018838,184.96610911054245,177.07893273137375,121.35309428557632,110.7672459273007,145.07065692372032,127.49911774547226,119.56231218379013,133.77429086045188,123.16502414792329,128.19426801663562,119.71272895917858,96.47775521827253,102.07027075365941,156.84445337498505,154.3550540474416,146.55854666637507,118.87163598632648,122.81736881392739,82.91019389317513,107.94918213622981,126.69392047001563,90.15459598115575,90.48153266821204,112.03932167706577,75.06224559330862,93.97884378178001,87.17163900081312,68.95876562006501,75.20986665710763,132.99262675066484,127.52131364665917,77.68509410355077,53.32569515902834,88.32633576242053,105.86273383636285,52.624536095550056,69.18346645325201,140.88127063669808,38.54978042229299,112.30493995768798
CP_62,144.36157160878764,136.1576456564512,134.6793640141277,135.00419407756806,127.33314768047529,127.31898278363283,118.64216501383865,129.38008994230168,121.49291356313299,126.74645732283516,120.48164331818498,101.04330305227884,99.33747031912254,84.43203062898311,82.86953454958287,128.55838718518214,131.53130238803547,109.39552110120337,101.87111825553139,91.94596205943225,101.25843420674427,86.16477902190586,74.3313517647279,72.6508070712211,68.8595845012346,114.97787144852573,73.23642361067115,54.49168527688533,62.40103694471704,47.27102530603584,39.8121267754186,87.33437906152682,75.44313523887654,61.51975513233323,74.13522578913111,62.54269131714026,60.76543184901767,50.567276888342214,109.75277165890137,89.76829625016778,30.016538218827606,12.480140144885274,65.71833788569808,49.15940752799612,35.067074260023766,83.77250186056185,6.490743581013662
CP_63,114.55906725394806,134.15679808689123,104.87685965928812,105.20168972272845,104.85381033403208,125.31813521407287,114.00726723576996,127.3792423727417,119.49206599357301,96.94395296799557,90.67913896334538,99.04245548271888,94.70257254105385,82.32873916541737,80.86868698002289,98.75588283034254,103.78512669905487,86.91618375476016,72.06861390069179,69.273725549241,99.25758663718429,84.16393145234588,72.33050419516792,70.54751560765536,66.85873693167461,78.29659666272681,59.62506175755868,52.49083770732535,41.830475602484626,32.08719536048619,37.81127920585862,50.65310427572788,52.770898728685296,38.847518622142,37.45395100333218,26.885746278436507,58.764584279457694,53.293271175452006,73.07149687310245,53.08702146436885,12.813477324744005,30.349875398686336,29.03706309989915,12.478132742197195,65.36841219902156,47.09122707476292,36.792081520011465
CP_64,154.28901983214695,129.18199303061797,136.79514618971976,133.54573459027696,122.73745808989827,120.34333015779961,114.04647542326163,111.16394903725718,103.27677265808849,136.67390554619448,130.4090915415443,94.06765042644562,94.74178072854552,79.83634103840609,78.27384495900586,131.9648566661708,126.93561279745846,104.79983151062635,111.79856647889072,97.3283824685368,83.04229330169977,67.94863811686136,56.1152108596834,68.05511748064407,64.26389491065758,133.26447105510823,68.64073402009413,49.89599568630831,78.59930029116133,63.46928865248012,41.911499643626385,104.28718165070727,85.37058346223587,77.71801847877751,92.4218253957136,78.74095466358453,42.549290943973176,26.42950767403299,128.03937126548385,108.05489585675026,48.3031378254101,30.766739751467767,84.00493749228056,67.44600713457861,10.929305045714544,102.05910146714433,24.324533630142636
