Cell ID,Cell Type,DestinationId,NumberOfCriticalPointsOnBoundary,SeparatrixFunctionDifference,SeparatrixFunctionMaximum,SeparatrixFunctionMinimum,SeparatrixId,SeparatrixType,SourceId
0,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
1,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
2,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
3,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
4,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
5,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
6,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
7,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
8,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
9,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
10,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
11,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
12,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
13,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
14,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
15,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
16,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
17,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
18,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
19,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
20,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
21,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
22,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
23,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
24,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
25,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
26,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
27,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
28,3,4,2,0.693734,-0.251121,-0.944856,0,0,69
29,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
30,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
31,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
32,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
33,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
34,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
35,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
36,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
37,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
38,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
39,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
40,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
41,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
42,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
43,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
44,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
45,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
46,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
47,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
48,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
49,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
50,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
51,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
52,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
53,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
54,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
55,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
56,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
57,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
58,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
59,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
60,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
61,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
62,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
63,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
64,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
65,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
66,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
67,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
68,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
69,3,235,1,0.637652,-0.251121,-0.888773,1,0,69
70,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
71,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
72,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
73,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
74,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
75,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
76,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
77,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
78,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
79,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
80,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
81,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
82,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
83,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
84,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
85,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
86,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
87,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
88,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
89,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
90,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
91,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
92,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
93,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
94,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
95,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
96,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
97,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
98,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
99,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
100,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
101,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
102,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
103,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
104,3,235,1,0.731874,-0.156899,-0.888773,2,0,193
105,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
106,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
107,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
108,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
109,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
110,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
111,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
112,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
113,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
114,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
115,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
116,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
117,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
118,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
119,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
120,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
121,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
122,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
123,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
124,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
125,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
126,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
127,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
128,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
129,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
130,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
131,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
132,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
133,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
134,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
135,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
136,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
137,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
138,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
139,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
140,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
141,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
142,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
143,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
144,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
145,3,463,1,0.62554,-0.156899,-0.782439,3,0,193
146,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
147,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
148,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
149,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
150,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
151,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
152,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
153,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
154,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
155,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
156,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
157,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
158,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
159,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
160,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
161,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
162,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
163,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
164,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
165,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
166,3,70,2,0.572121,-0.309176,-0.881296,4,0,321
167,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
168,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
169,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
170,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
171,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
172,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
173,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
174,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
175,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
176,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
177,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
178,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
179,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
180,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
181,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
182,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
183,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
184,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
185,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
186,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
187,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
188,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
189,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
190,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
191,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
192,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
193,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
194,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
195,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
196,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
197,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
198,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
199,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
200,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
201,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
202,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
203,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
204,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
205,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
206,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
207,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
208,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
209,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
210,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
211,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
212,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
213,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
214,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
215,3,499,2,0.708243,-0.309176,-1.01742,5,0,321
216,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
217,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
218,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
219,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
220,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
221,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
222,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
223,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
224,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
225,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
226,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
227,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
228,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
229,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
230,3,70,1,0.215982,-0.665314,-0.881296,6,0,1190
231,3,463,0,0.117125,-0.665314,-0.782439,7,0,1190
232,3,463,0,0.117125,-0.665314,-0.782439,7,0,1190
233,3,463,0,0.117125,-0.665314,-0.782439,7,0,1190
234,3,463,0,0.117125,-0.665314,-0.782439,7,0,1190
235,3,463,0,0.117125,-0.665314,-0.782439,7,0,1190
236,3,463,0,0.117125,-0.665314,-0.782439,7,0,1190
237,3,463,0,0.117125,-0.665314,-0.782439,7,0,1190
238,3,463,0,0.117125,-0.665314,-0.782439,7,0,1190
239,3,463,0,0.117125,-0.665314,-0.782439,7,0,1190
240,3,499,2,0.62966,-0.387758,-1.01742,8,0,3077
241,3,499,2,0.62966,-0.387758,-1.01742,8,0,3077
242,3,499,2,0.62966,-0.387758,-1.01742,8,0,3077
243,3,499,2,0.62966,-0.387758,-1.01742,8,0,3077
244,3,499,2,0.62966,-0.387758,-1.01742,8,0,3077
245,3,499,2,0.62966,-0.387758,-1.01742,8,0,3077
246,3,499,2,0.62966,-0.387758,-1.01742,8,0,3077
247,3,499,2,0.62966,-0.387758,-1.01742,8,0,3077
248,3,499,2,0.62966,-0.387758,-1.01742,8,0,3077
249,3,499,2,0.62966,-0.387758,-1.01742,8,0,3077
250,3,499,2,0.62966,-0.387758,-1.01742,8,0,3077
251,3,1299,2,0.180085,-0.387758,-0.567843,9,0,3077
252,3,1299,2,0.180085,-0.387758,-0.567843,9,0,3077
253,3,1299,2,0.180085,-0.387758,-0.567843,9,0,3077
254,3,1299,2,0.180085,-0.387758,-0.567843,9,0,3077
255,3,1299,2,0.180085,-0.387758,-0.567843,9,0,3077
256,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
257,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
258,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
259,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
260,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
261,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
262,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
263,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
264,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
265,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
266,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
267,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
268,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
269,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
270,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
271,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
272,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
273,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
274,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
275,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
276,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
277,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
278,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
279,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
280,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
281,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
282,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
283,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
284,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
285,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
286,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
287,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
288,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
289,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
290,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
291,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
292,3,4,2,0.623507,-0.321349,-0.944856,10,0,4273
293,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
294,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
295,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
296,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
297,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
298,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
299,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
300,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
301,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
302,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
303,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
304,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
305,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
306,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
307,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
308,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
309,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
310,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
311,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
312,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
313,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
314,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
315,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
316,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
317,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
318,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
319,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
320,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
321,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
322,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
323,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
324,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
325,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
326,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
327,3,3100,2,0.436013,-0.321349,-0.757362,11,0,4273
328,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
329,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
330,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
331,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
332,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
333,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
334,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
335,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
336,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
337,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
338,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
339,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
340,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
341,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
342,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
343,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
344,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
345,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
346,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
347,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
348,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
349,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
350,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
351,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
352,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
353,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
354,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
355,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
356,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
357,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
358,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
359,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
360,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
361,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
362,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
363,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
364,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
365,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
366,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
367,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
368,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
369,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
370,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
371,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
372,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
373,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
374,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
375,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
376,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
377,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
378,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
379,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
380,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
381,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
382,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
383,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
384,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
385,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
386,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
387,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
388,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
389,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
390,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
391,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
392,3,235,0,1.0316,0.142824,-0.888773,12,0,5224
393,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
394,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
395,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
396,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
397,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
398,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
399,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
400,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
401,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
402,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
403,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
404,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
405,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
406,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
407,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
408,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
409,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
410,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
411,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
412,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
413,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
414,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
415,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
416,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
417,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
418,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
419,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
420,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
421,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
422,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
423,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
424,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
425,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
426,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
427,3,3333,0,0.833615,0.142824,-0.690791,13,0,5224
428,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
429,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
430,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
431,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
432,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
433,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
434,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
435,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
436,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
437,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
438,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
439,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
440,3,463,0,0.604329,-0.17811,-0.782439,14,0,5377
